url,ad_id,language,title,price_eur,currency,seller_name,seller_rating,seller_reviews_count,description,images_count,images,make,model,year,mileage_km,fuel,transmission,engine_liters,power_hp,power_kw,co2_gkm,consumption_l_100,body_type,color,doors,drivetrain_raw,turbo,euro_norm,age_years,price_per_km,options_count,options,specs_raw
https://www.2ememain.be/v/autos/opel/m2319405427-opel-corsa-e-1-2l-benzine-2017,2319405427,fr,Opel Corsa-E 1.2L Benzine 2017,6800,EUR,,,,hier heb ik mooie prachtige verzorgde Belgische wagen met Car-pass en volledig Onderhoudsboek Auto is perfect staat binnen buiten Van 2017 en weinig Kilometer Juist klaar met onderhoud Full Opties Bouwjaar 2017 Klm 98.000 Brandstof Benzine Motor 1.2L 1229cc Euro 6b Prijs merk verkoop keuring 6800€ voor meer info 0032485000229 Adres Meensesteenweg 232A 8890 Dadizele we zijn open van maandag tot en met zaterdag van 10u tot 18u mag komen zonder Afspraak,42,https://images.2dehands.com/api/v1/listing-twh-p/images/40/40255304-a4e3-49ee-a106-0fe320817b3b?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/profile-twh-p/images/6b/6bf094bd-35b2-4f31-8b91-ac26d485a04c?rule=ecg_mp_eps$_82|https://images.2dehands.com/api/v1/listing-twh-p/images/7e/7e47803d-72a9-4953-9862-d5b96f7ba13d?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/d4/d45dca4d-2fda-44af-ad19-c5093d5d8d04?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/1b/1b6b4e5b-abf5-4457-8c7a-a804b92b1cb2?rule=ecg_mp_eps$_83,Opel,Corsa,2017,98000,Essence,Boîte manuelle,1.2,,,,,,,,,0,Euro 6,8,0.069388,22,ABS|Air conditionné|Air conditionné automatique|Airbags|Bluetooth|Capteur de lumière|Capteur de pluie|Capteur de stationnement|Cruise Control|Isofix|Jantes en alliage léger|Ordinateur de bord|Peinture métallisée|Phares antibrouillard|Phares directionnels|Radio|Régulateur de distance|Rétroviseurs extérieur chauffants|Rétroviseurs électriques|Système de navigation|USB|Vitres électriques,"{""Marque & Modèle"":""Opel Corsa"",""Année de fabrication"":""2017"",""Kilométrage"":""98.000 km"",""Transmission"":""Boîte manuelle"",""Cylindrée"":""1.2 liter"",""Turbo"":""Non"",""Carburant"":""Essence"",""Euronorm"":""Euro 6"",""Import voiture"":""Non"",""Entretien"":""Carnet d''entretien""}"
https://www.2ememain.be/v/autos/opel/m2319112927-opel-corsa-120-jaar-editie-automaat,2319112927,fr,Opel Corsa 120 jaar editie AUTOMAAT,10995,EUR,,,,"Merk: Opel Model: Corsa 1ste inschr.: 04/2019 Km: +-85.000 Transmissie: automaat Brandstof: benzine Cc: 1400 Pk: 99 Euronorm: 6dt Co2: 165 Kw: 66 Kleur: grijs Metallic: ja Garantie: 12 maanden Rijtax: €294 BTW/Marge: Marge wagen Comfort en gemak Airconditioning Elektrisch verstelbare buitenspiegels Elektrische ruiten Getinte ramen Lichtsensor Multifunctioneel stuur Navigatiesysteem Parkeerhulp Parkeerhulp achter Parkeerhulp met camera Parkeerhulp voor Regensensor Start/Stop systeem Entertainment en Media Android Auto Apple CarPlay Bluetooth Boordcomputer Digitale radio-ontvangst Handsfree Muziekstreaming geïntegreerd Sound system USB Veiligheid ABS Airbag bestuurder Airbag passagier Automatische Tractie Controle Bandenspanningscontrolesysteem Centrale deurvergrendeling met afstandsbediening Centrale vergrendeling Dagrijlichten Electronic Stability Program Emergency Brake Assist Isofix LED dagrijverlichting Mistlampen Startonderbreker Stuurbekrachtiging Zij-airbags Extra Aanraakscherm Katalysator Lichtmetalen velgen (15"") Reservewiel Spoiler Sportzetels Spraakbediening Zomerbanden Wagen komt van eerste eigenaar en heeft complete OH historiek! Krijgt nog onderhoud , keuring voor verkoop en 12 maanden garantie... Slechts 85.000 km dus nog vele jaren rijplezier! Kom vrijblijvend voor een testrit! Telefonisch bereikbaar: 0486/397.306 Ma-vrij: 16:00-21:00 za-zon: 09:00-21:00 of mailen naar info@sestocars.be Bezoek onze website: www.sestocars.be Nederlands/Français/Englisch Zat- Zon- en feestdagen op afspraak ook mogelijk!",24,https://images.2dehands.com/api/v1/listing-twh-p/images/29/29171e2c-dda2-4b6a-afa0-7a6a0b9fc371?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/listing-twh-p/images/80/8009e384-2c5f-4bb2-bedf-6e4c9bf16ef7?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/57/57721fc4-85ec-4f84-bdfd-ffbfdd7978c2?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/12/12414845-fffd-4d7b-921a-e26a5ace6c71?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/dm-profile-twh-p/images/3b/3b601103-8b40-4f2b-922b-7939ba3446a4?rule=ecg_mp_eps$_82,Opel,Corsa,2019,85000,Essence,Automatique,1.4,,,,,,Argent ou Gris,,Roues avant,0,Euro 6,6,0.129353,23,ABS|Air conditionné|Airbags|Android Auto|Apple Carplay|Bluetooth|Caméra de recul|Capteur de lumière|Capteur de stationnement|Commande vocale|Interruption de démarrage|Isofix|Jantes en alliage léger|Ordinateur de bord|Peinture métallisée|Phares antibrouillard|Radio|Rétroviseurs électriques|Système Start/Stop|Système de navigation|USB|Verrouillage central|Vitres électriques,"{""Marque & Modèle"":""Opel Corsa"",""Année de fabrication"":""2019"",""Kilométrage"":""85.000 km"",""Couleur"":""Argent ou Gris"",""Garniture"":""Tissu"",""Intérieur"":""Noir"",""Transmission"":""Automatique"",""Cylindrée"":""1.4 liter"",""Turbo"":""Non"",""Propulsion ou traction"":""Roues avant"",""Carburant"":""Essence"",""Euronorm"":""Euro 6"",""Import voiture"":""Non"",""Entretien"":""Entretenue par le concessionnaire""}"
https://www.2ememain.be/v/autos/opel/m2319059632-opel-corsa-d-1-2-essence-avec-climatisation-pdc-blank-homolo,2319059632,fr,Opel Corsa D 1.2 essence avec climatisation PDC blank homolo,3900,EUR,,,,"Par la présente, je mets en vente mon Opel Corsa D 1.2 essence. Formulaire d'inscription rose immédiatement disponible avec une fiche d'inspection vierge pour les ventes et le carpass. (Tant que l'annonce est toujours en ligne, la voiture est disponible). Deuxième propriétaire, très bon état, tant à l'intérieur qu'à l'extérieur. La voiture a été inspectée vierge pour la vente. Rapport d'inspection du véhicule avec 80 points. Certificat Carpass, kilométrage garanti et formulaire d'inscription rose disponibles. Accès à toutes les zones Lex actuellement, date à déterminer. Entretien effectué par le concessionnaire, le livret d'entretien est entièrement rempli. La dernière maintenance date de juillet 2025 et la prochaine maintenance est avant le 07/2026 Voiture sans accident La voiture roule, change de vitesse, se déconnecte et démarre parfaitement. Distance : 133,400 Cylindrée : 1229 cc Puissance du moteur : 63 kW ou 86 ch Trois portes Boîte manuelle à 5 vitesses. Couleur : gris métallisé Norme Euro 5 Carburant : essence Année de construction : 2012 Voiture idéale pour débutants pour les conducteurs novices ou comme deuxième voiture de ville dans les grandes villes dotées de zones Lex. Options : La climatisation fonctionne parfaitement. Il fait très froid. Coussins gonflables Serrure centrale avec télécommande 2 clés Rétroviseurs extérieurs électriques Vitres électriques Lecteur CD radio Volant multifonctionnel Régulateur de vitesse Isofix Feux diurnes Capteurs de stationnement arrière Roue de secours pleine grandeur Siège arrière pliable Départ pour obtenir une voiture de fonction. Prix demandé 3900€ Selon Autoscout, le prix est déjà correct. (voir l'image entre les photos). Je ne réponds pas à des offres insensées ! Disponible immédiatement Disponible à Malines sur rendez-vous. Aucune vente aux commerçants ! Pas de vente pour les marchands ! Plus d'informations par mail ou téléphone au 0488 27 54 73 via WhatsApp.",21,https://images.2dehands.com/api/v1/listing-twh-p/images/17/173d5f44-6add-4f43-84d3-14323a25bd07?rule=ecg_mp_eps$_85,Opel,Corsa,2012,133400,Essence,Boîte manuelle,1.2,,,,,Hatchback,Argent ou Gris,,,0,Euro 5,13,0.029235,5,Airbags|Cruise Control|Isofix|Radio|Rétroviseurs électriques,"{""Marque & Modèle"":""Opel Corsa"",""Année de fabrication"":""2012"",""Kilométrage"":""133.400 km"",""Carrosserie"":""Hatchback"",""Couleur"":""Argent ou Gris"",""Garniture"":""Cuir et Tissu"",""Intérieur"":""Gris"",""Transmission"":""Boîte manuelle"",""Cylindrée"":""1.2 liter"",""Nombre de cylindres"":""4"",""Turbo"":""Non"",""Carburant"":""Essence"",""Euronorm"":""Euro 5"",""Import voiture"":""Non"",""Entretien"":""Entretenue par le concessionnaire""}"
https://www.2ememain.be/v/autos/opel/m2317811692-opel-corsa-1-2-benzien-met-airco,2317811692,fr,Opel Corsa 1.2 Benzien met airco,2250,EUR,,,,"Hierbij verkopen wij onze Opel Corsa D met airco,center.verg,electr.ramen, enzov. Kan gegkeurd worden. Voor intersse bel of chat. 0479/226430 Bj.2010,km.stand +-197000. Start en rijd heel goed. İdeale stad auto!! Test riet iş mogelijk na afspraak!!",11,https://images.2dehands.com/api/v1/listing-twh-p/images/57/57027d16-a2c1-45f9-9292-7491b7f639fb?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/listing-twh-p/images/06/06cbde21-acbf-4567-99de-9061e4c45c1b?rule=ecg_mp_eps$_83,Opel,Corsa,,,,,,,,,,,,,,0,,,,0,,"{""Marque & Modèle"":""Opel Corsa"",""Turbo"":""Non"",""Import voiture"":""Non""}"
https://www.2ememain.be/v/autos/opel/m2309333525-opel-corsa,2309333525,fr,Opel Corsa,6500,EUR,,,,"OPEL CORSA 1.2i Année 2016 Édition couleur 1er propriétaire Manuel 149 000 km Couleur de la carrosserie : blanc métallique OPTIONS : Climatisation Régulateur de vitesse Vitres électriques Capteurs de stationnement Rétroviseurs extérieurs réglables électriquement Vitres teintées Volant en cuir Support lombaire Capteur de lumière/capteur de pluie Volant multifonctions Système de navigation Système de navigation Système marche/arrêt Chauffage du pare-brise Bluetooth Ordinateur de bord CD/USB/AUX/Radio numérique- Réception Catalyst, alarme de commande vocale, phares antibrouillard, contrôle automatique de la traction, système de surveillance de la pression des pneus, verrouillage central des portes avec télécommande, programme de stabilité électronique, assistance au freinage d'urgence, assistance au freinage d'urgence, immobilisateur Isofix, direction assistée, airbags latéraux, garantie de 12 mois, etc. La voiture est très bien entretenue et en très bon état. Sans accident et sans dommages. D'importants travaux de maintenance ont déjà été effectués. L'inspection préalable à la vente est toujours en cours et sera livrée avec une demande d'enregistrement (formulaire rose) et le carpass qui l'accompagne. Nous ne pouvons être tenus responsables en cas d'informations, de prix, d'équipements, etc. mal compris ou mal compris. Prix : 6500€ Tel : 0487/236.228",20,https://images.2dehands.com/api/v1/listing-twh-p/images/de/de778583-7317-4510-9c00-a85b3d5a7b10?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/listing-twh-p/images/62/623444cf-e9ee-479f-a7e8-b8585ee8e249?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/e5/e5fd976a-8b0f-49a3-be49-2bede2b5d5c7?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/8e/8e8769ee-779a-4430-95ee-3803c35ff800?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/profile-twh-p/images/ff/ffd923b4-3444-4d58-932d-e9be6d8f716d?rule=ecg_mp_eps$_82,Opel,Corsa,2016,149000,Essence,Boîte manuelle,1.2,,,,,Hatchback,Blanc,,Roues avant,0,Euro 6,9,0.043624,30,ABS|Air conditionné|Air conditionné automatique|Airbags|Alarme|Android Auto|Anti démarrage|Apple Carplay|Assistance au freinage d'urgence|Bluetooth|Capteur de lumière|Capteur de pluie|Commande vocale|Cruise Control|Electronic Stability Program (ESP)|Interruption de démarrage|Isofix|Jantes en alliage léger|Ordinateur de bord|Peinture métallisée|Phares antibrouillard|Radio|Rétroviseurs électriques|Sièges sport|Système Start/Stop|Système de détection de la somnolence|Système de navigation|USB|Verrouillage central|Vitres électriques,"{""Marque & Modèle"":""Opel Corsa"",""Année de fabrication"":""2016"",""Kilométrage"":""149.000 km"",""Carrosserie"":""Hatchback"",""Couleur"":""Blanc"",""Garniture"":""Tissu"",""Intérieur"":""Noir"",""Transmission"":""Boîte manuelle"",""Cylindrée"":""1.2 liter"",""Nombre de cylindres"":""4"",""Turbo"":""Non"",""Propulsion ou traction"":""Roues avant"",""Carburant"":""Essence"",""Émissions de CO2"":""101 g/km"",""Euronorm"":""Euro 6"",""Import voiture"":""Non"",""Entretien"":""Entretenue par le concessionnaire""}"
https://www.2ememain.be/v/autos/opel/m2318778619-opel-corsa-e-1-2i-essence-2017-carnet-concession-73-000km,2318778619,fr,Opel Corsa E—1.2i Essence —2017— Carnet Concession! 73 000km,7750,EUR,,,,"Opel Corsa E — 1.2i Essence — 2017 — ENTRETIEN Complet CHEZ LE CONCESSIONNAIRE ! — 73 000 km ! Belle Opel Corsa E bien entretenue avec un moteur à essence 1.2 économique (Euro 6b). Voiture de ville idéale avec beaucoup de confort et d'options. Fiable, à faibles coûts de consommation et prêt à prendre la route. Informations clés : • Année : 2017 • Kilométrage : 73 000 km • Carburant : essence 1,2i — 70 ch • Transmission : manuelle • Euronorm : Euro 6b (autorisé dans toutes les LEZ) •2 clés disponibles • Entretien permanent par le concessionnaire (carnet d'entretien disponible) Options et confort : • City Drive (volant très léger pour la circulation urbaine) • Climatisation • Bluetooth et commandes au volant • ISOFIX • Vitres électriques • Jantes en alliage • Verrouillage centralisé • Volant multifonctionnel • Radio/CD /USB/AUX Voiture de ville fiable et économe en carburant. Idéal comme première voiture ou pour un usage quotidien. Facile d'entretien et prêt à l'emploi. Toujours entretenu par le concessionnaire, disponible immédiatement et en excellent état. Pour plus d'informations ou pour une visite, n'hésitez pas à me contacter. N'hésitez pas à me contacter pour plus d'informations ou pour un essai routier. Bàv 0486 66 54 26",14,https://images.2dehands.com/api/v1/listing-twh-p/images/d9/d977eda2-7363-4de3-bb1e-83401d4c55f1?rule=ecg_mp_eps$_85,Opel,Corsa,2017,73000,Essence,Boîte manuelle,,,,,,Hatchback,Argent ou Gris,,Roues avant,0,Euro 6,8,0.106164,12,Air conditionné|Alarme|Bluetooth|Electronic Stability Program (ESP)|Isofix|Jantes en alliage léger|Peinture métallisée|Radio|Rétroviseurs extérieur chauffants|USB|Verrouillage central|Vitres électriques,"{""Marque & Modèle"":""Opel Corsa"",""Année de fabrication"":""2017"",""Kilométrage"":""73.000 km"",""Carrosserie"":""Hatchback"",""Couleur"":""Argent ou Gris"",""Garniture"":""Tissu"",""Intérieur"":""Noir"",""Transmission"":""Boîte manuelle"",""Turbo"":""Non"",""Propulsion ou traction"":""Roues avant"",""Carburant"":""Essence"",""Euronorm"":""Euro 6"",""Import voiture"":""Non"",""Entretien"":""Entretenue par le concessionnaire""}"
https://www.2ememain.be/v/autos/opel/m2316035557-opel-corsa-16000km-benzine-nieuwstaat-garantie,2316035557,fr,OPEL CORSA/16000KM/BENZINE/NIEUWSTAAT/GARANTIE,11500,EUR,,,,Zeer leuke opel corsa aangeboden met 16.000.km. Wagen afkomstig van 1e eigenaar in zeer mooie staat Word voorzien van tweedehandskeuring en car-pass Kilometercertificaat. 12 Maanden garantie Overname van u huidige wagen is steeds bespreekbaar Voor info/afspraak ons tel nr 0475.796.158.(chris),21,https://images.2dehands.com/api/v1/listing-twh-p/images/a7/a7dcd867-c560-4f56-80e2-369bf452616b?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/listing-twh-p/images/0f/0f3f9e90-fa51-43ee-9b85-ec95864db32e?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/b5/b5943416-816a-43b1-8e44-c03550821489?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/f8/f85ace87-57ec-4f6f-8a49-c8df5eef5e51?rule=ecg_mp_eps$_83,Opel,Corsa,2020,16000,Essence,Boîte manuelle,1.2,,,,,,Argent ou Gris,,Roues avant,0,Euro 6,5,0.71875,25,ABS|Aide au maintien de voie|Air conditionné|Airbags|Android Auto|Anti démarrage|Apple Carplay|Avertissement de sortie de voie|Bluetooth|Capteur de stationnement|Commande vocale|Cruise Control|Détection des panneaux routiers|Electronic Stability Program (ESP)|Isofix|Ordinateur de bord|Peinture métallisée|Radio|Rétroviseurs électriques|Système Start/Stop|Système de navigation|USB|Verrouillage central|Vitres électriques|Éclairage LED,"{""Marque & Modèle"":""Opel Corsa"",""Année de fabrication"":""2020"",""Kilométrage"":""16.000 km"",""Couleur"":""Argent ou Gris"",""Garniture"":""Tissu"",""Intérieur"":""Noir"",""Transmission"":""Boîte manuelle"",""Cylindrée"":""1.2 liter"",""Turbo"":""Non"",""Propulsion ou traction"":""Roues avant"",""Carburant"":""Essence"",""Euronorm"":""Euro 6"",""Import voiture"":""Non"",""Entretien"":""Carnet d''entretien""}"
https://www.2ememain.be/v/autos/opel/m2313993223-opel-corsa-1-4-edition,2313993223,fr,Opel Corsa 1.4 Edition,3750,EUR,,,,Année de construction/année modèle (CVo) : 2009 Première admission : 07-2009 Kilométrage parcouru : 147 290 km Type de carburant : essence Puissance : 66 kW/90 ch Puissance du moteur : 1 364 ccm Transmission : manuelle MOT Date d'expiration : 10-2026 Type de carrosserie : Berline Nombre total de propriétaires : 1 Clé (s) :2 Pays d'origine : Pays de la dernière immatriculation : - Classe environnementale : Euro 4 COC Papiers : No Stoc Lens : 5 Couleur : blanc (original) Revêtement : partiellement en cuir (original) Nombre de portes : 3 Émissions de CO2 : 146 g/km,14,https://images.2dehands.com/api/v1/listing-twh-p/images/69/6977dbfc-20e0-41a6-b703-d5b48723d81e?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/listing-twh-p/images/9e/9e6aea7a-afc6-41bd-85bc-688b50e6745d?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/4d/4da74eee-a114-498d-ba99-62d24b0cbba2?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/b9/b9ac3302-e559-4ba8-a7c6-4e38edd49bb6?rule=ecg_mp_eps$_83,Opel,Corsa,2009,147290,Essence,Boîte manuelle,1.4,,,,,,Blanc,,,0,Euro 4,16,0.02546,0,,"{""Marque & Modèle"":""Opel Corsa"",""Année de fabrication"":""2009"",""Kilométrage"":""147.290 km"",""Couleur"":""Blanc"",""Garniture"":""Cuir"",""Transmission"":""Boîte manuelle"",""Cylindrée"":""1.4 liter"",""Nombre de cylindres"":""4"",""Turbo"":""Non"",""Carburant"":""Essence"",""Émissions de CO2"":""146 g/km"",""Euronorm"":""Euro 4"",""Import voiture"":""Non""}"
https://www.2ememain.be/v/autos/opel/m2315469939-opel-corsa-gs-line-zetelverwarming-stuurverwarming-camera,2315469939,fr,OPEL CORSA *GS-LINE*ZETELVERWARMING*STUURVERWARMING*CAMERA*,17950,EUR,,,,"Comfort en gemak Achterbank 1/3 - 2/3 Airconditioning Armsteun Automatische klimaatregeling Cruise Control Elektrisch verstelbare buitenspiegels Getinte ramen Keyless Entry Lederen stuurwiel Lichtsensor Multifunctioneel stuur Navigatiesysteem Parkeerhulp Parkeerhulp achter Parkeerhulp met camera Parkeerhulp voor Regensensor Start/Stop systeem Stuurwielverwarming Zetelverwarming Entertainment en Media Android Auto Apple CarPlay Bluetooth Boordcomputer Digitale radio-ontvangst Geheel digitaal combi-instrument Handsfree Radio USB Wifi-hotspot Veiligheid ABS Achter airbag Airbag bestuurder Airbag passagier Alarm Automatische Tractie Controle Bandenspanningscontrolesysteem Botswaarschuwing Centrale deurvergrendeling met afstandsbediening Centrale vergrendeling Dodehoekdetectie Electronic Stability Program Emergency Brake Assist Grootlichtassistent Isofix Koplamp volledig LED LED dagrijverlichting LED verlichting Lane Departure Warning Systeem Mistlampen Noodoproepsysteem Snelheidsbeperkingsinstallatie Startonderbreker Stuurbekrachtiging Verkeersbordherkenning Vermoeidheidsdetectie Extra Aanraakscherm Binnenspiegel automatisch dimmend Lichtmetalen velgen Pechset Range extender Spraakbediening Zomerbanden Lichte vracht (Geen Biv, en lage verkeersbelasting) Prijs is inclusief Btw! Btw is 100% aftrekbaar voor zelfstandigen 14834+btw=17950 Euro Deze wagen wordt geleverd met: Keuring voor verkoop Aanvraag tot inschrijving CARPASS certificaat 2de handsrapport op 80 controlepunten Onderhoud & nazicht wettelijke kit (verbanddoos,gevaren driehoek,blusapparaat) 12 maanden schriftelijke waarborg op motor en versnellingsbak Wij zijn ERKENDE GARAGE.(REEDS 25JAAR) Met EIGEN HESTELDIENST.(ZOWEL MECHANIEK,CARROSSERIE,AANKOOP EN VERKOOP) Ook OVERNAME van u oude wagen is mogelijk. Bekijk ook onze site: www.garageuyttendaelethomas.be Voor verdere inlichtingen GELIEVE TE BELLEN op het nr:0475/78.68.12",21,https://images.2dehands.com/api/v1/listing-twh-p/images/bb/bbbc5e2b-be25-4e38-9a72-1ff3a0f15eae?rule=ecg_mp_eps$_85|https://images.2dehands.com/api/v1/listing-twh-p/images/ca/ca049c39-e1f6-4fab-89cf-2cd6d807f297?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/83/83416b2e-5454-4f5b-9d88-613806f464e8?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/listing-twh-p/images/20/20c94221-f509-4d34-8792-2ea56456c729?rule=ecg_mp_eps$_83|https://images.2dehands.com/api/v1/profile-twh-p/images/e3/e3fbe9fa-4838-49d6-b468-e083dac311ff?rule=ecg_mp_eps$_82,Opel,Corsa,2024,25,Essence,Boîte manuelle,1.2,,,,,Hatchback,Noir,,Roues avant,0,Euro 6,1,718.0,34,ABS|Air conditionné|Airbags|Alarme|Android Auto|Apple Carplay|Assistance au freinage d'urgence|Avertissement de sortie de voie|Avertisseur d'angle mort|Bluetooth|Caméra de recul|Capteur de lumière|Capteur de pluie|Capteur de stationnement|Commande vocale|Cruise Control|Détection des panneaux routiers|Electronic Stability Program (ESP)|Interruption de démarrage|Isofix|Jantes en alliage léger|Ordinateur de bord|Phares antibrouillard|Radio|Rétroviseurs électriques|Sièges chauffants|Système de détection de la somnolence|Système de navigation|USB|Verrouillage central|Verrouillage centralisé sans clé|Vitres électriques|Volant chauffant|Éclairage LED,"{""Marque & Modèle"":""Opel Corsa"",""Année de fabrication"":""2024"",""Kilométrage"":""25 km"",""Carrosserie"":""Hatchback"",""Couleur"":""Noir"",""Garniture"":""Cuir et Tissu"",""Intérieur"":""Noir"",""Transmission"":""Boîte manuelle"",""Cylindrée"":""1.2 liter"",""Nombre de cylindres"":""3"",""Turbo"":""Non"",""Propulsion ou traction"":""Roues avant"",""Carburant"":""Essence"",""Émissions de CO2"":""121 g/km"",""Euronorm"":""Euro 6"",""Import voiture"":""Non"",""Entretien"":""Entretenue par le concessionnaire""}"
https://www.2ememain.be/v/autos/opel/m2319278954-opel-corsa-1-2,2319278954,fr,Opel corsa 1.2,8500,EUR,,,,"Hierbij bied ik mijn Opel Corsa 1.2 van 2019 te koop aan. Het is een zuinige, betrouwbare en prettig rijdende wagen. Perfect voor als je leert rijden. Hij heeft altijd tijdig onderhoud gehad in de garage en is in goede staat. Onderhoudsboekje aanwezig. Dit jaar heeft hij nog in augustus klein onderhoud gehad, ook is de wagen gekeurd voor verkoop. In het kort starten en rijden. Voor vragen en contact kunt u mij via de app bereiken.",14,https://images.2dehands.com/api/v1/listing-twh-p/images/5d/5d357d2e-1edf-4541-8dd7-f01a091a3fd3?rule=ecg_mp_eps$_85,Opel,Corsa,2019,55000,Essence,Boîte manuelle,1.2,,,,,,Blanc,,Roues avant,0,Euro 6,6,0.154545,10,ABS|Air conditionné|Bluetooth|Cruise Control|Ordinateur de bord|Radio|Système de navigation|USB|Verrouillage central|Vitres électriques,"{""Marque & Modèle"":""Opel Corsa"",""Année de fabrication"":""2019"",""Kilométrage"":""55.000 km"",""Couleur"":""Blanc"",""Garniture"":""Tissu"",""Intérieur"":""Noir"",""Transmission"":""Boîte manuelle"",""Cylindrée"":""1.2 liter"",""Nombre de cylindres"":""4"",""Turbo"":""Non"",""Propulsion ou traction"":""Roues avant"",""Carburant"":""Essence"",""Émissions de CO2"":""128 g/km"",""Euronorm"":""Euro 6"",""Import voiture"":""Non"",""Entretien"":""Carnet d''entretien""}"
